Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Ord_lotshape,Ord_utilities,Ord_landslope,Ord_exter_qual,Ord_exter_cond,Ord_bsmt_qual,Ord_kitchen_qual,Ord_fireplacequ,Ord_garage_qual,Ord_bsmt_cond,Ord_garage_cond,Ord_heatingQC,Ord_bsmt_exposure,Ord_bsmtfintype1,Ord_bsmtfintype2,Ord_electrical,Ord_functional,Ord_garage_finish,Ord_paved_drive,house_age,remod_period,garage_age,AllFlrSF,AllPorchSF,AllSF,TotalBath,Cat_neighborhoods_1,Cat_neighborhoods_2,Cat_mszone,Cat_lotconfig,Cat_housestyle,Cat_roofstyle,Cat_exterior1,Cat_exterior2,Cat_masvnrtype,Cat_foundation,Cat_garagetype
2744,905475150,20,RL,57.0,6420.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,210.0,551.0,219.0,980.0,GasA,Y,1148.0,0.0,0.0,1148.0,0,1,1,0,2,1,6,0,Detchd,1,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,WD ,123500,3,4,3,3,3,5,3,0,3,4,3,2,2,2,5,4,8,1,3,54.0,54.0,54.0,1148.0,0.0,2128.0,1.5,0,0,0,0,0,0,0,0,0,1,0
1511,908275280,50,RL,59.0,16466.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,PConc,0.0,0.0,816.0,816.0,GasA,Y,872.0,521.0,0.0,1393.0,0,0,1,1,3,1,8,0,Attchd,1,300.0,121.0,0.0,0.0,0.0,265.0,0.0,0.0,4,WD ,135500,3,4,3,3,4,3,3,0,3,3,3,3,1,1,1,5,8,1,3,53.0,53.0,53.0,1393.0,265.0,2209.0,1.5,0,0,0,0,0,0,0,0,0,1,1
2175,908152060,80,RL,65.0,6285.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,Plywood,None,0.0,Fa,CBlock,504.0,0.0,456.0,960.0,GasA,Y,1044.0,0.0,0.0,1044.0,1,0,1,0,3,1,7,1,Detchd,2,528.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,4,WD ,133500,4,4,3,3,2,3,3,2,3,3,2,3,3,6,1,5,8,1,3,31.0,31.0,31.0,1044.0,0.0,2004.0,2.0,0,0,0,0,0,0,0,0,0,0,0
1236,535150280,20,RL,71.0,9204.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,25.0,872.0,247.0,1144.0,GasA,Y,1144.0,0.0,0.0,1144.0,1,0,1,1,3,1,6,0,Detchd,1,336.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,8,COD,124000,4,4,3,3,3,3,3,0,3,3,3,3,1,4,3,5,8,1,3,45.0,45.0,46.0,1144.0,88.0,2288.0,2.5,0,1,0,0,0,0,0,0,0,0,0
2448,528344060,60,RL,78.0,12011.0,Pave,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,TA,PConc,956.0,0.0,130.0,1086.0,GasA,Y,1086.0,838.0,0.0,1924.0,1,0,2,1,3,1,7,1,Attchd,2,592.0,208.0,75.0,0.0,0.0,374.0,0.0,0.0,6,WD ,280000,3,4,3,4,3,4,4,3,3,3,3,5,3,6,1,5,8,2,3,8.0,8.0,8.0,1924.0,449.0,3010.0,3.5,1,0,0,1,1,0,1,1,1,1,1
60,528328100,60,RL,108.0,14774.0,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,TA,PConc,0.0,0.0,1393.0,1393.0,GasA,Y,1422.0,1177.0,0.0,2599.0,0,0,2,1,4,1,10,1,BuiltIn,3,779.0,668.0,30.0,0.0,0.0,0.0,0.0,0.0,5,WD ,333168,3,4,3,4,3,4,4,3,3,3,3,5,1,1,1,5,8,3,3,11.0,11.0,11.0,2599.0,30.0,3992.0,2.5,1,0,0,0,1,0,1,1,1,1,1
346,527105130,60,RL,69.05520046484602,11792.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,TA,PConc,850.0,0.0,158.0,1008.0,GasA,Y,1008.0,1275.0,0.0,2283.0,0,0,2,1,4,1,9,1,BuiltIn,3,632.0,120.0,46.0,0.0,0.0,0.0,0.0,0.0,8,WD ,270000,3,4,3,4,3,4,4,4,3,3,3,5,4,6,1,5,8,3,3,6.0,6.0,6.0,2283.0,46.0,3291.0,2.5,0,1,0,0,1,0,1,1,1,1,1
678,535450200,50,RL,60.0,8064.0,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,621.0,0.0,174.0,795.0,GasA,N,765.0,368.0,0.0,1133.0,0,0,1,0,3,1,5,0,Detchd,2,900.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,12,COD,128500,4,4,3,3,3,3,3,0,3,3,3,4,3,3,1,5,8,1,3,59.0,59.0,20.0,1133.0,231.0,1928.0,1.0,0,1,0,0,0,0,0,0,0,0,0
2481,531452080,120,RL,50.0,7175.0,Pave,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,PConc,904.0,0.0,494.0,1398.0,GasA,Y,1398.0,0.0,0.0,1398.0,1,0,2,0,2,1,5,0,Attchd,2,542.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,7,WD ,172000,4,4,3,4,3,4,4,0,3,3,3,4,1,6,1,5,8,2,3,16.0,15.0,16.0,1398.0,46.0,2796.0,3.0,0,1,0,0,0,0,0,0,0,1,1
2729,905300010,85,RL,72.0,10820.0,Pave,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,PConc,535.0,159.0,88.0,782.0,GasA,Y,810.0,0.0,0.0,810.0,1,0,1,0,2,1,4,0,Detchd,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,130000,4,4,3,3,3,4,3,0,3,3,3,5,3,6,3,5,8,1,3,35.0,34.0,33.0,810.0,0.0,1592.0,2.0,0,0,0,0,0,0,0,0,1,1,0
453,528174060,120,RL,34.0,5381.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,TA,PConc,900.0,0.0,406.0,1306.0,GasA,Y,1306.0,0.0,0.0,1306.0,1,0,2,0,1,1,5,1,Attchd,2,624.0,170.0,63.0,0.0,0.0,0.0,0.0,0.0,8,WD ,196000,3,4,3,4,3,4,4,4,3,3,3,5,3,5,1,5,8,2,3,4.0,4.0,4.0,1306.0,63.0,2612.0,3.0,1,0,0,0,0,0,1,1,1,1,1
2234,910201020,45,RM,50.0,5000.0,Pave,Lvl,Inside,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,116.0,0.0,604.0,720.0,GasA,N,803.0,0.0,0.0,803.0,0,0,1,0,2,1,5,0,Detchd,2,360.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,12,WD ,87000,4,4,3,3,3,3,3,0,3,3,3,1,3,4,1,3,8,1,3,66.0,57.0,66.0,803.0,244.0,1523.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2007,903204030,50,RM,55.0,8674.0,Pave,HLS,Inside,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,910.0,0.0,0.0,910.0,GasA,Y,910.0,525.0,0.0,1435.0,1,0,1,0,3,1,6,0,Detchd,1,308.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,3,WD ,128250,4,4,3,3,3,2,3,0,3,3,3,3,1,3,1,5,8,1,3,57.0,57.0,57.0,1435.0,33.0,2345.0,2.0,0,0,0,0,0,0,0,0,0,0,0
20,527302110,20,RL,85.0,13175.0,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,Stone,119.0,TA,CBlock,790.0,163.0,589.0,1542.0,GasA,Y,2073.0,0.0,0.0,2073.0,1,0,2,0,3,1,7,2,Attchd,2,500.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,2,WD ,210000,4,4,3,3,3,4,3,3,3,3,3,3,1,5,3,5,7,1,3,32.0,22.0,32.0,2073.0,0.0,3615.0,3.0,0,0,0,0,0,0,0,0,1,0,1
2217,909279080,50,RL,69.05520046484602,11275.0,Pave,HLS,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,CBlock,297.0,557.0,0.0,854.0,GasA,Y,1096.0,895.0,0.0,1991.0,0,0,1,1,3,1,7,1,Detchd,2,432.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3,WD ,220000,3,4,2,3,3,3,3,4,3,3,2,3,2,3,2,5,8,1,3,75.0,57.0,30.0,1991.0,19.0,2845.0,1.5,0,1,0,0,0,0,0,0,1,0,0
232,905202090,20,RL,60.0,9600.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,CBlock,442.0,0.0,625.0,1067.0,GasA,Y,1067.0,0.0,0.0,1067.0,0,0,2,0,2,1,4,0,Attchd,2,436.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,2,WD ,128000,4,4,3,3,3,4,4,0,3,3,3,3,1,4,1,5,6,1,3,60.0,15.0,14.0,1067.0,0.0,2134.0,2.0,0,0,0,0,0,0,1,0,0,0,1
1982,902201090,50,RM,120.0,9000.0,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Stucco,Stucco,None,0.0,TA,BrkTil,130.0,0.0,550.0,680.0,GasA,Y,680.0,494.0,0.0,1174.0,0,0,1,0,2,1,6,1,Detchd,2,576.0,116.0,26.0,40.0,0.0,0.0,0.0,0.0,6,WD ,135000,4,4,3,3,3,3,4,4,3,2,3,5,1,4,1,5,8,1,3,107.0,1.0,7.0,1174.0,66.0,1854.0,1.0,0,0,0,0,0,0,0,0,0,0,0
1570,914476450,20,RL,74.0,9990.0,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,1383.0,0.0,297.0,1680.0,GasA,Y,1689.0,0.0,0.0,1689.0,1,0,2,0,3,1,6,1,Attchd,2,432.0,428.0,120.0,0.0,0.0,0.0,0.0,0.0,7,WD ,228500,4,4,3,3,3,4,3,3,3,3,3,4,1,5,1,5,8,1,3,17.0,17.0,17.0,1689.0,120.0,3369.0,3.0,0,0,0,0,0,0,0,0,0,1,1
195,903226160,50,RM,50.0,6000.0,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,452.0,12.0,144.0,608.0,GasA,Y,608.0,524.0,0.0,1132.0,1,0,1,0,2,1,5,0,Detchd,1,240.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,4,WD ,134000,4,4,3,3,3,3,3,0,3,4,3,3,1,4,2,5,8,1,3,71.0,60.0,71.0,1132.0,128.0,1740.0,2.0,0,0,0,0,0,0,0,0,0,0,0
2307,526302040,20,RL,85.0,10533.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,CBlock,773.0,0.0,235.0,1008.0,GasA,Y,1024.0,0.0,0.0,1024.0,1,0,1,0,2,1,5,2,Attchd,1,313.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,8,WD ,157500,3,4,3,3,4,3,4,3,3,3,3,3,1,3,1,5,8,1,3,50.0,50.0,50.0,1024.0,280.0,2032.0,2.0,0,1,0,0,0,1,1,1,1,0,1
504,528387030,60,RL,69.05520046484602,11692.0,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,TA,PConc,624.0,0.0,549.0,1173.0,GasA,Y,1215.0,1017.0,0.0,2232.0,1,0,2,1,3,1,8,1,Attchd,2,623.0,173.0,165.0,0.0,0.0,0.0,0.0,0.0,10,WD ,263550,3,4,3,4,3,4,4,3,3,3,3,5,1,6,1,5,8,2,3,16.0,15.0,16.0,2232.0,165.0,3405.0,3.5,1,0,0,0,1,0,0,0,1,1,1
1644,527301080,20,RL,69.05520046484602,12546.0,Pave,Lvl,Corner,NWAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,CBlock,678.0,0.0,762.0,1440.0,GasA,Y,1440.0,0.0,0.0,1440.0,0,0,2,0,3,1,7,1,Attchd,2,467.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,4,WD ,182900,3,4,3,4,4,4,4,3,3,3,3,5,1,4,1,5,8,3,3,26.0,26.0,26.0,1440.0,99.0,2880.0,2.0,0,0,0,0,0,0,0,0,1,0,1
939,909475300,20,RL,69.05520046484602,21695.0,Pave,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1Story,6,9,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,CBlock,808.0,0.0,72.0,880.0,GasA,Y,1680.0,0.0,0.0,1680.0,1,0,2,0,3,1,5,1,Attchd,2,540.0,292.0,44.0,0.0,182.0,0.0,0.0,0.0,12,WD ,222000,3,4,3,4,4,4,4,4,3,3,3,5,1,6,1,5,8,3,3,21.0,2.0,21.0,1680.0,226.0,2560.0,3.0,0,1,0,0,0,1,0,0,1,0,1
1591,923202137,20,RL,77.0,9278.0,Pave,Lvl,FR2,Mitchel,Feedr,Artery,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,1092.0,1092.0,GasA,Y,1092.0,0.0,0.0,1092.0,0,0,1,0,2,1,5,0,NA,0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2,WD ,146000,4,4,3,3,3,4,3,0,0,3,0,5,1,1,1,5,8,0,3,1.0,0.0,0.0,1092.0,52.0,2184.0,1.0,0,0,0,0,0,0,1,1,0,1,0
2001,902404010,30,RM,90.0,8100.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,BrkTil,338.0,0.0,1221.0,1559.0,GasA,Y,1559.0,0.0,0.0,1559.0,1,0,1,0,2,1,5,0,Detchd,2,812.0,0.0,116.0,230.0,0.0,0.0,0.0,0.0,6,COD,153500,4,4,3,3,3,3,3,0,3,3,3,4,1,3,1,5,6,1,3,59.0,34.0,59.0,1559.0,346.0,3118.0,2.0,0,0,0,0,0,0,1,1,0,0,0
2379,528102010,20,RL,129.0,16737.0,Pave,Lvl,FR3,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,TA,PConc,1447.0,0.0,533.0,1980.0,GasA,Y,1980.0,0.0,0.0,1980.0,1,0,2,0,3,1,8,1,Attchd,3,770.0,194.0,45.0,0.0,0.0,0.0,0.0,0.0,9,WD ,315000,4,4,3,4,3,5,5,4,3,3,3,5,3,6,1,5,8,3,3,2.0,1.0,2.0,1980.0,45.0,3960.0,3.0,1,0,0,0,0,1,1,1,1,1,1
1100,528315110,60,RL,80.0,9200.0,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,TA,PConc,986.0,0.0,484.0,1470.0,GasA,Y,1470.0,1160.0,0.0,2630.0,1,0,2,1,4,1,8,1,Attchd,3,696.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,6,WD ,315000,4,4,3,4,3,4,4,3,3,3,3,4,1,6,1,5,8,3,3,10.0,10.0,10.0,2630.0,66.0,4100.0,3.5,1,0,0,0,1,0,1,1,1,1,1
1118,528431120,60,RL,73.0,9801.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,156.0,TA,PConc,0.0,0.0,1341.0,1341.0,GasA,Y,1341.0,520.0,0.0,1861.0,0,0,3,0,3,1,7,1,BuiltIn,3,851.0,144.0,60.0,0.0,0.0,0.0,0.0,0.0,7,WD ,257000,4,4,3,4,3,4,4,4,3,3,3,5,3,1,1,5,8,2,3,1.0,1.0,1.0,1861.0,60.0,3202.0,3.0,0,1,0,0,1,0,1,1,1,1,1
1593,923204040,85,RL,150.0,14137.0,Pave,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,CBlock,865.0,247.0,88.0,1200.0,GasA,Y,1200.0,0.0,0.0,1200.0,1,0,1,0,3,1,6,0,2Types,3,850.0,0.0,119.0,0.0,0.0,171.0,0.0,0.0,11,ConLD,173000,4,4,3,3,3,4,3,0,3,3,3,4,3,5,2,5,8,3,3,44.0,44.0,44.0,1200.0,290.0,2400.0,2.0,0,0,0,0,0,0,0,0,1,0,0
2338,527226010,60,RL,69.05520046484602,14762.0,Pave,Lvl,Corner,Gilbert,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Slab,0.0,0.0,0.0,0.0,GasA,Y,1547.0,720.0,53.0,2320.0,0,0,2,0,2,1,7,1,Attchd,2,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5,WD ,169000,2,4,3,3,3,0,3,3,3,0,3,4,1,0,0,5,8,1,2,58.0,56.0,27.0,2267.0,144.0,2320.0,2.0,0,1,0,0,1,0,0,0,0,0,1
458,528178010,20,RL,117.0,15262.0,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,TA,PConc,1557.0,0.0,643.0,2200.0,GasA,Y,2200.0,0.0,0.0,2200.0,1,0,2,1,3,1,8,1,Attchd,3,685.0,208.0,55.0,0.0,0.0,0.0,0.0,0.0,7,WD ,382500,3,4,3,4,3,5,5,4,3,3,3,5,4,6,1,5,8,3,3,6.0,5.0,6.0,2200.0,55.0,4400.0,3.5,1,0,0,0,0,1,1,1,1,1,1
1454,907250020,20,RL,75.0,9742.0,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,TA,PConc,0.0,0.0,1777.0,1777.0,GasA,Y,1795.0,0.0,0.0,1795.0,0,0,2,0,3,1,7,1,Attchd,2,534.0,171.0,159.0,0.0,0.0,0.0,0.0,0.0,9,WD ,230000,4,4,3,4,3,4,4,4,3,3,3,5,1,1,1,5,8,2,3,6.0,6.0,6.0,1795.0,159.0,3572.0,2.0,0,1,0,0,0,1,1,1,1,1,1
641,535301170,20,RL,74.0,8532.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,CBlock,1213.0,0.0,84.0,1297.0,GasA,Y,1297.0,0.0,0.0,1297.0,0,1,1,0,3,1,5,1,Attchd,2,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,WD ,153000,4,4,3,3,3,3,3,3,3,3,3,4,1,3,1,5,8,3,3,55.0,19.0,55.0,1297.0,0.0,2594.0,1.5,0,1,0,0,0,1,0,0,1,0,1
644,535303150,20,RL,79.0,10634.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,428.0,180.0,0.0,608.0,GasA,Y,1319.0,0.0,0.0,1319.0,1,0,1,0,3,1,5,0,Attchd,1,270.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,11,WD ,123000,4,4,3,3,3,3,3,0,3,3,3,3,1,4,2,5,6,1,3,56.0,56.0,56.0,1319.0,0.0,1927.0,2.0,0,1,0,0,0,0,0,0,0,1,1
840,907131190,20,RL,65.0,14753.0,Pave,Low,Inside,CollgCr,PosN,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,950.0,0.0,513.0,1463.0,GasA,Y,1463.0,0.0,0.0,1463.0,1,0,2,0,3,1,5,0,Attchd,2,539.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,12,WD ,207000,2,4,3,3,3,4,3,0,3,3,3,5,2,6,1,5,8,3,3,11.0,11.0,11.0,1463.0,81.0,2926.0,3.0,0,1,0,0,0,0,1,1,0,1,1
1307,902207220,75,RM,87.0,18386.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,BrkTil,0.0,0.0,1470.0,1470.0,GasA,Y,1675.0,1818.0,0.0,3493.0,0,0,3,0,3,1,10,1,Attchd,3,870.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WD ,295000,4,4,3,3,3,3,4,5,3,3,3,5,1,1,1,5,8,1,3,128.0,6.0,5.0,3493.0,0.0,4963.0,3.0,0,0,0,0,1,0,0,1,0,0,1
1809,531375140,20,RL,60.0,12450.0,Pave,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,PConc,729.0,0.0,365.0,1094.0,GasA,Y,1094.0,0.0,0.0,1094.0,1,0,1,0,3,1,6,0,Detchd,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WD ,149000,4,4,3,4,3,4,4,0,3,3,3,5,1,6,1,5,8,1,3,4.0,3.0,3.0,1094.0,0.0,2188.0,2.0,0,1,0,0,0,0,1,1,1,1,0
56,528240070,60,RL,69.05520046484602,7851.0,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,625.0,0.0,235.0,860.0,GasA,Y,860.0,1100.0,0.0,1960.0,1,0,2,1,4,1,8,2,BuiltIn,2,440.0,288.0,48.0,0.0,0.0,0.0,0.0,0.0,5,WD ,216500,4,4,3,4,3,4,4,3,3,3,3,5,1,6,1,5,8,3,3,8.0,8.0,8.0,1960.0,48.0,2820.0,3.5,0,1,0,0,1,0,1,1,0,1,1
1905,534453080,20,RL,50.0,5175.0,Pave,Lvl,Inside,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,150.0,404.0,254.0,808.0,GasA,Y,808.0,0.0,0.0,808.0,0,0,1,0,2,1,5,0,Detchd,1,308.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,7,COD,112000,4,4,3,3,3,3,3,0,3,3,3,5,1,4,5,5,8,1,1,49.0,7.0,44.0,808.0,0.0,1616.0,1.0,0,0,0,0,0,0,1,1,0,0,0
2060,905105170,20,RL,69.05520046484602,8398.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,Gd,CBlock,114.0,529.0,300.0,943.0,GasA,Y,943.0,0.0,0.0,943.0,1,0,1,0,2,1,5,0,Detchd,2,528.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,134500,3,4,3,3,4,3,3,0,3,3,3,3,1,2,4,5,8,1,3,40.0,40.0,35.0,943.0,0.0,1886.0,2.0,0,0,0,0,0,0,0,0,1,0,0
1085,528228540,20,RL,53.0,3710.0,Pave,Lvl,Inside,Blmngtn,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,TA,PConc,0.0,0.0,1146.0,1146.0,GasA,Y,1246.0,0.0,0.0,1246.0,0,0,2,0,2,1,5,1,Attchd,2,428.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,3,New,187687,4,4,3,4,3,4,4,4,3,3,3,5,4,1,1,5,8,3,3,1.0,0.0,1.0,1246.0,24.0,2392.0,2.0,0,1,0,0,0,0,0,0,1,1,1
305,911128180,50,C (all),60.0,7500.0,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,CBlock,0.0,0.0,698.0,698.0,GasA,Y,698.0,430.0,0.0,1128.0,0,0,1,0,2,1,6,0,Detchd,2,528.0,30.0,0.0,164.0,0.0,0.0,0.0,0.0,4,COD,68400,4,4,3,3,4,3,3,0,3,3,3,3,1,1,1,4,8,2,3,90.0,60.0,30.0,1128.0,164.0,1826.0,1.0,0,0,0,0,0,0,0,0,0,0,0
671,535403190,20,RL,62.0,8010.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,9,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,745.0,0.0,206.0,951.0,GasA,Y,951.0,0.0,0.0,951.0,1,0,1,0,2,1,6,0,Detchd,2,480.0,0.0,0.0,42.0,0.0,0.0,0.0,450.0,9,WD ,143500,4,4,3,4,4,3,4,0,3,3,3,4,2,6,1,5,8,1,3,51.0,2.0,24.0,951.0,42.0,1902.0,2.0,0,1,0,0,0,1,0,0,0,0,0
833,906402060,80,RL,69.05520046484602,12800.0,Pave,Low,Inside,SawyerW,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,TA,PConc,1518.0,0.0,0.0,1518.0,GasA,Y,1644.0,0.0,0.0,1644.0,1,1,2,0,2,1,5,1,Attchd,2,569.0,80.0,0.0,0.0,0.0,396.0,0.0,0.0,8,WD ,275000,4,4,2,4,3,4,4,3,3,3,3,4,4,6,1,5,8,3,3,20.0,20.0,20.0,1644.0,396.0,3162.0,3.5,0,1,0,0,0,0,0,0,1,1,1
